第197话 重伤（下）,http://m.pufei.net/manhua/243/178021.html
第197话 重伤（上）,http://m.pufei.net/manhua/243/177374.html
第196话 赤炎黑虎再现（下）,http://m.pufei.net/manhua/243/176291.html
第196话 赤炎黑虎再现（上）,http://m.pufei.net/manhua/243/175039.html
第195话 一起睡（下）,http://m.pufei.net/manhua/243/175038.html
第195话 一起睡（上）,http://m.pufei.net/manhua/243/173363.html
第194话 情报（下）,http://m.pufei.net/manhua/243/172767.html
第194话 情报（上）,http://m.pufei.net/manhua/243/172766.html
第193话 蛋蛋（下）,http://m.pufei.net/manhua/243/171473.html
第193话 蛋蛋（上）,http://m.pufei.net/manhua/243/171306.html
第192话 妙手回春（下）,http://m.pufei.net/manhua/243/171305.html
第192话 妙手回春（上）,http://m.pufei.net/manhua/243/171304.html
第191话 叶宗之死（下）,http://m.pufei.net/manhua/243/171303.html
第191话 叶宗之死（上）,http://m.pufei.net/manhua/243/171302.html
第190话 父与子（下）,http://m.pufei.net/manhua/243/171301.html
第190话 父与子（上）,http://m.pufei.net/manhua/243/171300.html
第189话 酒后（下）,http://m.pufei.net/manhua/243/171299.html
第189话 酒后（上）,http://m.pufei.net/manhua/243/171298.html
第188话 离开城主府（下）,http://m.pufei.net/manhua/243/171297.html
第188话 离开城主府（上）,http://m.pufei.net/manhua/243/171296.html
第187话大战之后的夜晚（下）,http://m.pufei.net/manhua/243/171295.html
第187话 大战之后的夜晚（上）,http://m.pufei.net/manhua/243/171294.html
第186话 胜利！（下）,http://m.pufei.net/manhua/243/171293.html
第186话 胜利！（上）,http://m.pufei.net/manhua/243/171292.html
番外 游戏 1 妖神记手游上线,http://m.pufei.net/manhua/243/171291.html
第185话传奇卷轴的威力（下）,http://m.pufei.net/manhua/243/171290.html
第185话传奇卷轴的威力（上）,http://m.pufei.net/manhua/243/171289.html
第184话 可怕的黑金妖兽（下）,http://m.pufei.net/manhua/243/171288.html
第184话 可怕的黑金妖兽（上）,http://m.pufei.net/manhua/243/171287.html
第183话 远程攻击（下）,http://m.pufei.net/manhua/243/171286.html
第183话 远程攻击（上）,http://m.pufei.net/manhua/243/171285.html
第182话 进攻停止？（下）,http://m.pufei.net/manhua/243/171284.html
第182话 进攻停止？（上）,http://m.pufei.net/manhua/243/171283.html
第181话 黄金二星（下）,http://m.pufei.net/manhua/243/171282.html
第181话 黄金二星（上）,http://m.pufei.net/manhua/243/171281.html
第180话 激战正酣（下）,http://m.pufei.net/manhua/243/171280.html
第180话 激战正酣（上）,http://m.pufei.net/manhua/243/171279.html
第179话 鬼点子（下）,http://m.pufei.net/manhua/243/171278.html
第179话 鬼点子（上）,http://m.pufei.net/manhua/243/171277.html
第178话 烧烤风雪妖兽（下）,http://m.pufei.net/manhua/243/171276.html
第178话 烧烤风雪妖兽（上）,http://m.pufei.net/manhua/243/171275.html
第177话 兽潮来袭（下）,http://m.pufei.net/manhua/243/171274.html
第177话 兽潮来袭（上）,http://m.pufei.net/manhua/243/171273.html
第176话 钟鸣（下）,http://m.pufei.net/manhua/243/171272.html
第176话 钟鸣（上）,http://m.pufei.net/manhua/243/171271.html
第175话 “妖主”（下）,http://m.pufei.net/manhua/243/171270.html
第175话 “妖主”（上）,http://m.pufei.net/manhua/243/171269.html
第174话 回归（下）,http://m.pufei.net/manhua/243/171268.html
第174话 回归（上）,http://m.pufei.net/manhua/243/171267.html
第173话何处是故乡（下）,http://m.pufei.net/manhua/243/171266.html
第173话何处是故乡（上）,http://m.pufei.net/manhua/243/171265.html
第172话段剑VS司空红月(下）,http://m.pufei.net/manhua/243/171264.html
第172话段剑VS司空红月(上）,http://m.pufei.net/manhua/243/171263.html
第171话 如狼似虎的女人（下）,http://m.pufei.net/manhua/243/171262.html
第171话 如狼似虎的女人（上）,http://m.pufei.net/manhua/243/171261.html
第170话 放烟花（下）,http://m.pufei.net/manhua/243/171260.html
第170话 放烟花（上）,http://m.pufei.net/manhua/243/171259.html
第169话 爆爆爆炸（下）,http://m.pufei.net/manhua/243/171258.html
第169话 爆爆爆炸（上）,http://m.pufei.net/manhua/243/171257.html
第168话 烟火（下）,http://m.pufei.net/manhua/243/171256.html
第168话 烟火（上）,http://m.pufei.net/manhua/243/171255.html
第167话 铭文的秘密（下）,http://m.pufei.net/manhua/243/171254.html
第167话 铭文的秘密（上）,http://m.pufei.net/manhua/243/171253.html
第166话 飞刀（下）,http://m.pufei.net/manhua/243/171252.html
第166话 飞刀（上）,http://m.pufei.net/manhua/243/171251.html
第165话 黑炎剑（下）,http://m.pufei.net/manhua/243/171250.html
第165话 黑炎剑（上）,http://m.pufei.net/manhua/243/171249.html
第164话 市镇（下）,http://m.pufei.net/manhua/243/171248.html
第164话 市镇（上）,http://m.pufei.net/manhua/243/171247.html
第163话 黑龙怒焰（下）,http://m.pufei.net/manhua/243/171246.html
第163话 黑龙怒焰（上）,http://m.pufei.net/manhua/243/171245.html
第162话 碾压（下）,http://m.pufei.net/manhua/243/171244.html
第162话 碾压（上）,http://m.pufei.net/manhua/243/171243.html
第161话 惊人的肉体（下）,http://m.pufei.net/manhua/243/171242.html
第161话 惊人的肉体（上）,http://m.pufei.net/manhua/243/171241.html
第160话 启程…（下）,http://m.pufei.net/manhua/243/171240.html
第160话 启程…（上）,http://m.pufei.net/manhua/243/171239.html
第159话 准备妥当（下）,http://m.pufei.net/manhua/243/171238.html
第159话 准备妥当（上）,http://m.pufei.net/manhua/243/171237.html
第158话 矿场见闻（下）,http://m.pufei.net/manhua/243/171236.html
第158话 矿场见闻（上）,http://m.pufei.net/manhua/243/171235.html
第157话 封印解除（下）,http://m.pufei.net/manhua/243/171234.html
第157话 封印解除（上）,http://m.pufei.net/manhua/243/171233.html
第156话 黄金级（下）,http://m.pufei.net/manhua/243/171232.html
第156话 黄金级（上）,http://m.pufei.net/manhua/243/171231.html
第155话 段剑（下）,http://m.pufei.net/manhua/243/171230.html
第155话 段剑（上）,http://m.pufei.net/manhua/243/171229.html
第154话 宴请（下）,http://m.pufei.net/manhua/243/171228.html
第154话 宴请（上）,http://m.pufei.net/manhua/243/171227.html
第153话 银翼家族（下）,http://m.pufei.net/manhua/243/171226.html
第153话 银翼家族（上）,http://m.pufei.net/manhua/243/171225.html
第152话 山脚下的村落（下）,http://m.pufei.net/manhua/243/171224.html
第152话 山脚下的村落（上）,http://m.pufei.net/manhua/243/171223.html
第151话 十字箴言（下）,http://m.pufei.net/manhua/243/171222.html
第151话 十字箴言（上）,http://m.pufei.net/manhua/243/171221.html
第150话 赤鬼的秘密（下）,http://m.pufei.net/manhua/243/171220.html
第150话 赤鬼的秘密（上）,http://m.pufei.net/manhua/243/171219.html
第149话 继续前进（下）,http://m.pufei.net/manhua/243/171218.html
第149话 继续前进（上）,http://m.pufei.net/manhua/243/171217.html
第148话 舌头！（下）,http://m.pufei.net/manhua/243/171216.html
第148话 舌头！（上）,http://m.pufei.net/manhua/243/171215.html
第147话 好多赤鬼！（下）,http://m.pufei.net/manhua/243/171214.html
第147话 好多赤鬼！（上）,http://m.pufei.net/manhua/243/171213.html
第146话 万向空间法阵！（下）,http://m.pufei.net/manhua/243/171212.html
第146话 万向空间法阵！（上）,http://m.pufei.net/manhua/243/171211.html
第145话 学院树林……（下）,http://m.pufei.net/manhua/243/171210.html
第145话 学院树林……（上）,http://m.pufei.net/manhua/243/171209.html
第144话圣灵学院第一强者（下),http://m.pufei.net/manhua/243/171208.html
第144话圣兰学院第一强者（上）,http://m.pufei.net/manhua/243/171207.html
第143话 切磋切磋,http://m.pufei.net/manhua/243/171206.html
第142话 叶寒的金甲地龙（下）,http://m.pufei.net/manhua/243/171205.html
第142话 叶寒的金甲地龙（上）,http://m.pufei.net/manhua/243/171204.html
第141话 愿闻其详（下）,http://m.pufei.net/manhua/243/171203.html
第141话 愿闻其详（上）,http://m.pufei.net/manhua/243/171202.html
第140话 嚣张的聂离(下),http://m.pufei.net/manhua/243/171201.html
第140话 嚣张的聂离(上),http://m.pufei.net/manhua/243/171200.html
第139话 交锋（下）,http://m.pufei.net/manhua/243/171199.html
第139话 交锋（上）,http://m.pufei.net/manhua/243/171198.html
第138话 聂离驾到！（下）,http://m.pufei.net/manhua/243/171197.html
第138话 聂离驾到！（上）,http://m.pufei.net/manhua/243/171196.html
第137话 接风洗尘（下）,http://m.pufei.net/manhua/243/171195.html
第137话 接风洗尘（上）,http://m.pufei.net/manhua/243/171194.html
第136话 聂离昏迷了！（下）,http://m.pufei.net/manhua/243/171193.html
第136话 聂离昏迷了！（上）,http://m.pufei.net/manhua/243/171192.html
第135话 斩杀（下）,http://m.pufei.net/manhua/243/171191.html
第135话 斩杀（上）,http://m.pufei.net/manhua/243/171190.html
第134话 支援到达（下）,http://m.pufei.net/manhua/243/171189.html
第134话 支援到达（上）,http://m.pufei.net/manhua/243/171188.html
第133话 不错的年轻人（下）,http://m.pufei.net/manhua/243/171187.html
第133话 不错的年轻人（上）,http://m.pufei.net/manhua/243/171186.html
第132话 诱敌深入（下）,http://m.pufei.net/manhua/243/171185.html
第132话 诱敌深入（上）,http://m.pufei.net/manhua/243/171184.html
第131话黑金妖灵师的交锋（下）,http://m.pufei.net/manhua/243/171183.html
第131话黑金妖灵师的交锋(上),http://m.pufei.net/manhua/243/171182.html
第130话 城主府遇袭？！（下）,http://m.pufei.net/manhua/243/171181.html
第130话 城主府遇袭？！（上）,http://m.pufei.net/manhua/243/171180.html
第129话 上药（下）,http://m.pufei.net/manhua/243/171179.html
第129话 上药（上）,http://m.pufei.net/manhua/243/171178.html
第128话 城主耍赖了！（下）,http://m.pufei.net/manhua/243/171177.html
第128话 城主耍赖了！（上）,http://m.pufei.net/manhua/243/171176.html
第127话 胜负已分（下）,http://m.pufei.net/manhua/243/171175.html
第127话 胜负已分（上）,http://m.pufei.net/manhua/243/171174.html
第126话 城主的实力（下）,http://m.pufei.net/manhua/243/171173.html
第126话 城主的实力（上）,http://m.pufei.net/manhua/243/171172.html
第125话 太乙杀阵（下）,http://m.pufei.net/manhua/243/171171.html
第125话 太乙杀阵（上）,http://m.pufei.net/manhua/243/171170.html
第124话 拨云见日（下）,http://m.pufei.net/manhua/243/171169.html
第124话 拨云见日（上）,http://m.pufei.net/manhua/243/171168.html
第123话 暗中观察（下）,http://m.pufei.net/manhua/243/171167.html
第123话 暗中观察（上）,http://m.pufei.net/manhua/243/171166.html
第122话 开始布置（下）,http://m.pufei.net/manhua/243/171165.html
第122话 开始布置（上）,http://m.pufei.net/manhua/243/171164.html
第121话 城主答应了！（下）,http://m.pufei.net/manhua/243/171163.html
第121话 城主答应了!（上）,http://m.pufei.net/manhua/243/171162.html
第120话 过不去的坎（下）,http://m.pufei.net/manhua/243/171161.html
第120话 过不去的坎（上）,http://m.pufei.net/manhua/243/171160.html
第119话 没有空哦（下）,http://m.pufei.net/manhua/243/171159.html
第119话 没有空哦（上）,http://m.pufei.net/manhua/243/171158.html
第118话 神秘的本子（下）,http://m.pufei.net/manhua/243/171157.html
第118话 神秘的本子（上）,http://m.pufei.net/manhua/243/171156.html
第117话 起因（下）,http://m.pufei.net/manhua/243/171155.html
第117话 起因（上）,http://m.pufei.net/manhua/243/171154.html
第116话 玉米地激战(下),http://m.pufei.net/manhua/243/171153.html
第116话 玉米地激战（上）,http://m.pufei.net/manhua/243/171152.html
第115话 啊！灵傀（下）,http://m.pufei.net/manhua/243/171151.html
第115话 啊！灵傀（上）,http://m.pufei.net/manhua/243/171150.html
第114话 降服天陨神雷剑（下）,http://m.pufei.net/manhua/243/171149.html
第114话 降服天陨神雷剑(上),http://m.pufei.net/manhua/243/171148.html
第113话 幻境深处(下),http://m.pufei.net/manhua/243/171147.html
第113话 幻境深处…（上）,http://m.pufei.net/manhua/243/171146.html
第112话 叶延始祖(下),http://m.pufei.net/manhua/243/171145.html
第112话 叶延始祖（上）,http://m.pufei.net/manhua/243/171144.html
第111话 天幻圣境里的…（下）,http://m.pufei.net/manhua/243/171143.html
新年快乐！,http://m.pufei.net/manhua/243/171142.html
第111话 天幻圣境里的…（上),http://m.pufei.net/manhua/243/171141.html
第一百一十话 不死不休！（下）,http://m.pufei.net/manhua/243/171140.html
第一百一十话 不死不休！（上）,http://m.pufei.net/manhua/243/171139.html
第一百零九话 城主来了！（下）,http://m.pufei.net/manhua/243/171138.html
第一百零九话 城主来了！（上）,http://m.pufei.net/manhua/243/171137.html
第一百零八话 城主府（下）,http://m.pufei.net/manhua/243/171136.html
第一百零八话 城主府（上）,http://m.pufei.net/manhua/243/171135.html
第一百零七话 四亿五千万（下）,http://m.pufei.net/manhua/243/171134.html
第一百零七话 四亿五千万（上）,http://m.pufei.net/manhua/243/171133.html
第一百零六话完胜（下）,http://m.pufei.net/manhua/243/171132.html
第一百零六话完胜（上）,http://m.pufei.net/manhua/243/171131.html
第一百零五话黄金妖灵师沈啸（下）,http://m.pufei.net/manhua/243/171130.html
第一百零五话黄金妖灵师沈啸（上）,http://m.pufei.net/manhua/243/171129.html
第一百零四话险胜(下),http://m.pufei.net/manhua/243/171128.html
第一百零四话险胜(上),http://m.pufei.net/manhua/243/171127.html
第一百零三话困境...（下）,http://m.pufei.net/manhua/243/171126.html
第一百零三话困境...（上）,http://m.pufei.net/manhua/243/171125.html
第一百零二话胜负..（下）,http://m.pufei.net/manhua/243/171124.html
第一百零二话胜负..（上）,http://m.pufei.net/manhua/243/171123.html
第一百零一话雷霆重击（下）,http://m.pufei.net/manhua/243/171122.html
第一百零一话雷霆重击（上）,http://m.pufei.net/manhua/243/171121.html
第一百话赌注（下）,http://m.pufei.net/manhua/243/171120.html
第一百话赌注（上）,http://m.pufei.net/manhua/243/171119.html
第九十九话家族宝库（下）,http://m.pufei.net/manhua/243/171118.html
